NATIONAL_ID,FIRST_NAME, LAST_NAME,STUDENT_ID,ADDRESS,EMAIL,PHONE,PROGRAM,PROGRAM_BM,DATE_CONVO_LANG1,DATE_CONVO_LANG2,RESULT,BATCH,STATUS,NATIONALITY,RELIGION,GENDER,RACE,ENTRANCE_SESSION,SERIAL_NUMBER,STATUS_DETAIL
C181,Test Recipient Name 15180,Test Recipient Name 15180,39710,"630, JALAN 10/13BANDAR SPRINGHILLPORT DICKSON",15180icertrecipient@yopmail.com,133250668,MASTER OF EDUCATION,IJAZAH SARJANA MUDA TEKNOLOGI MAKANAN DENGAN KEPUJIAN,14/10/2019,14/10/2019,3.36,2019,1,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,107,All criteria passed
C182,Test Recipient Name 15181,Test Recipient Name 15181,41385,39-A KAMPUNG DURIAN BADOR21700 KUALA BERANGKUALA BERANG,15181icertrecipient@yopmail.com,145373908,MASTER OF EDUCATION,IJAZAH SARJANA MUDA TEKNOLOGI MAKANAN DENGAN KEPUJIAN,14/10/2019,14/10/2019,3.21,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,108,All criteria passed
C183,Test Recipient Name 15182,Test Recipient Name 15182,40640,705 KAMPUNG KUBANG TERAPJALAN PULAU MUSANGKUALA TERENGGANU,15182icertrecipient@yopmail.com,142976609,MASTER OF EDUCATION,IJAZAH SARJANA MUDA TEKNOLOGI MAKANAN DENGAN KEPUJIAN,14/10/2019,14/10/2019,3.62,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,109,All criteria passed
C184,Test Recipient Name 15183,Test Recipient Name 15183,39971,"LOT 363 BATU 5 1/2,JALAN PASIR MAS SALORKOTA BHARU",15183icertrecipient@yopmail.com,179544113,MASTER OF EDUCATION,IJAZAH SARJANA MUDA TEKNOLOGI MAKANAN DENGAN KEPUJIAN,14/10/2019,14/10/2019,3.48,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,110,All criteria passed
C185,Test Recipient Name 15184,Test Recipient Name 15184,40927,4332 KAMPUNG BARU BULUH GADINGKUALA TERENGGANU,15184icertrecipient@yopmail.com,199143068,MASTER OF EDUCATION,IJAZAH SARJANA MUDA TEKNOLOGI MAKANAN DENGAN KEPUJIAN,14/10/2019,14/10/2019,2.59,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,111,All criteria passed
C186,Test Recipient Name 15185,Test Recipient Name 15185,39559,SA-L1-12 ANJUNG A P/PURI JATI JLN KP 1/6KOTA PERDANA BDR PUTRA PERMAISERI KEMBANGAN,15185icertrecipient@yopmail.com,176452141,MASTER OF EDUCATION,IJAZAH SARJANA MUDA TEKNOLOGI MAKANAN DENGAN KEPUJIAN,14/10/2019,14/10/2019,3.33,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,112,Robe return date is null
C187,Test Recipient Name 15186,Test Recipient Name 15186,43382,NO 1AKAMPUNG ULU MAHANG AKARANGAN,15186icertrecipient@yopmail.com,174056648,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.57,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2016,245,Robe return date is null
C188,Test Recipient Name 15187,Test Recipient Name 15187,43125,NO F2 FASA 1ESERI MANJUNG,15187icertrecipient@yopmail.com,174052640,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.28,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,246,Robe return date is null
C189,Test Recipient Name 15188,Test Recipient Name 15188,43606,"D51, RUMAH AWAM KOS RENDAH,WAKAF TEMBESUKUALA TERENGGANU",15188icertrecipient@yopmail.com,145320387,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.58,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,247,Robe return date is null
C190,Test Recipient Name 15189,Test Recipient Name 15189,43913,LOT P.T. 8994 KAMPUNG RHU RENDANG21600 MARANG TERENGGANUMARANG,15189icertrecipient@yopmail.com,179269321,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.98,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,248,Robe return date is null
C191,Test Recipient Name 15190,Test Recipient Name 15190,44034,LOT 1353 JLN MAKAM KG PENGKALAN LANGGARBUJANGMERBOK,15190icertrecipient@yopmail.com,175977235,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.15,2019,1,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2016,249,All criteria passed
C192,Test Recipient Name 15191,Test Recipient Name 15191,40843,"NO.121, S/L 121, LORONG 3, TAMAN DESAMOYAN, BATU KAWAHKUCHING",15191icertrecipient@yopmail.com,168653742,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN (DENGAN CEMERLANG),15/10/2019,15/10/2019,3.95,2019,1,WARGANEGARA,KRISTIAN,PEREMPUAN,IBAN/SEA DAYAK,JUL-2015,250,All criteria passed
C193,Test Recipient Name 15192,Test Recipient Name 15192,40432,"NO.91 TAMAN MAS RIA 2 , PARIT HAJI BAKINO.91 TAMAN MAS RIA 2, PARIT HAJI BAKIMUAR",15192icertrecipient@yopmail.com,142330382,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PRODUKSI DAN KESIHATAN HAIWAN DENGAN KEPUJIAN,14/10/2019,14/10/2019,3.03,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,79,All criteria passed
C194,Test Recipient Name 15193,Test Recipient Name 15193,40989,NO 9 LRG 4 JLN SUBANG TAMAN KOBENAJOHOR BAHRU,15193icertrecipient@yopmail.com,182569890,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PRODUKSI DAN KESIHATAN HAIWAN DENGAN KEPUJIAN,14/10/2019,14/10/2019,3.6,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,80,All criteria passed
C195,Test Recipient Name 15194,Test Recipient Name 15194,39670,"NO.47,PERSIARAN CEMPAKASARI 4,TMN.CEMPAKAIPOH",15194icertrecipient@yopmail.com,174556256,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PRODUKSI DAN KESIHATAN HAIWAN DENGAN KEPUJIAN,14/10/2019,14/10/2019,3.4,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,81,All criteria passed
C196,Test Recipient Name 15195,Test Recipient Name 15195,39822,"NO. 244, RUMAH MURAH,JALAN PADANG TEMBAKKUALA KUBU BHARU",15195icertrecipient@yopmail.com,173436865,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PRODUKSI DAN KESIHATAN HAIWAN DENGAN KEPUJIAN,14/10/2019,14/10/2019,3.39,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,82,All criteria passed
C197,Test Recipient Name 15196,Test Recipient Name 15196,40273,"23,JALAN BESTARI 49/2TAMAN BESTARI INDAHULU TIRAM",15196icertrecipient@yopmail.com,143132873,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PRODUKSI DAN KESIHATAN HAIWAN DENGAN KEPUJIAN,14/10/2019,14/10/2019,3.61,2019,1,WARGANEGARA,BUDDHA,PEREMPUAN,CINA,JUL-2015,83,All criteria passed
C198,Test Recipient Name 15197,Test Recipient Name 15197,40780,"NO 155A, JALAN TENGAHKAMPUNG MELAYU CHAMEKKLUANG",15197icertrecipient@yopmail.com,1112720527,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PRODUKSI DAN KESIHATAN HAIWAN DENGAN KEPUJIAN,14/10/2019,14/10/2019,3.51,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,84,All criteria passed
C199,Test Recipient Name 15198,Test Recipient Name 15198,39645,"NO 102,BLOK 2,JALAN NELAYAN 19/15SHAH ALAM",15198icertrecipient@yopmail.com,173808297,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PRODUKSI DAN KESIHATAN HAIWAN DENGAN KEPUJIAN,14/10/2019,14/10/2019,3.65,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,85,Robe return date is null
C200,Test Recipient Name 15199,Test Recipient Name 15199,41020,NO 660 KAMPUNG BATU PAPANGUA MUSANG,15199icertrecipient@yopmail.com,145358636,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PRODUKSI DAN KESIHATAN HAIWAN DENGAN KEPUJIAN,14/10/2019,14/10/2019,3.48,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,86,All criteria passed
C201,Test Recipient Name 15200,Test Recipient Name 15200,40772,NO 307 BLOK 13 FELDA LAKUMLANCHANG,15200icertrecipient@yopmail.com,1119733093,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PRODUKSI DAN KESIHATAN HAIWAN DENGAN KEPUJIAN,14/10/2019,14/10/2019,3.6,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,87,All criteria passed
C202,Test Recipient Name 15201,Test Recipient Name 15201,40292,"BLOCK C, LOT 3, G/FLOOR, LRG SALIM 18,96000 SIBU, SARAWAKSIBU",15201icertrecipient@yopmail.com,138369785,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PRODUKSI DAN KESIHATAN HAIWAN DENGAN KEPUJIAN,14/10/2019,14/10/2019,3.38,2019,1,WARGANEGARA,KRISTIAN,PEREMPUAN,CINA,JUL-2015,88,All criteria passed
C203,Test Recipient Name 15202,Test Recipient Name 15202,40172,LOT 2022 JALAN PERSATUANKG SERI TIRAM JAYATANJONG KARANG,15202icertrecipient@yopmail.com,123618967,MASTER OF EDUCATION,IJAZAH SARJANA MUDA TEKNOLOGI MAKANAN DENGAN KEPUJIAN (DENGAN CEMERLANG),14/10/2019,14/10/2019,3.68,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,89,All criteria passed
C204,Test Recipient Name 15203,Test Recipient Name 15203,41322,NO 3C JALAN MOHD AMINJOHOR BAHRU,15203icertrecipient@yopmail.com,127636294,MASTER OF EDUCATION,IJAZAH SARJANA MUDA TEKNOLOGI MAKANAN DENGAN KEPUJIAN (DENGAN CEMERLANG),14/10/2019,14/10/2019,3.72,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,90,All criteria passed
C205,Test Recipient Name 15204,Test Recipient Name 15204,41636,"NO 16, BERCHAM SURIA 5,TAMAN BERCHAM SURIA,IPOH",15204icertrecipient@yopmail.com,149065318,MASTER OF EDUCATION,IJAZAH SARJANA MUDA TEKNOLOGI MAKANAN DENGAN KEPUJIAN (DENGAN CEMERLANG),14/10/2019,14/10/2019,3.89,2019,0,WARGANEGARA,HINDU,PEREMPUAN,INDIA,JUL-2015,91,Robe return date is null
C206,Test Recipient Name 15205,Test Recipient Name 15205,41167,14-442 LORONG SEKOLAH KANAN 3BDESA ANGGERIKMUADZAM SHAH,15205icertrecipient@yopmail.com,179486530,MASTER OF EDUCATION,IJAZAH SARJANA MUDA TEKNOLOGI MAKANAN DENGAN KEPUJIAN (DENGAN CEMERLANG),14/10/2019,14/10/2019,3.81,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,92,All criteria passed
C207,Test Recipient Name 15206,Test Recipient Name 15206,39950,208H KAMPUNG MASJID SEGAMBUT DALAMKUALA LUMPUR,15206icertrecipient@yopmail.com,147225616,MASTER OF EDUCATION,IJAZAH SARJANA MUDA TEKNOLOGI MAKANAN DENGAN KEPUJIAN (DENGAN CEMERLANG),14/10/2019,14/10/2019,3.79,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,INDONESIA,JUL-2015,93,Robe return date is null
C208,Test Recipient Name 15207,Test Recipient Name 15207,40751,"319, SUNGAI KARANG DARATKUANTAN",15207icertrecipient@yopmail.com,135219610,MASTER OF EDUCATION,IJAZAH SARJANA MUDA TEKNOLOGI MAKANAN DENGAN KEPUJIAN (DENGAN CEMERLANG),14/10/2019,14/10/2019,3.79,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,94,All criteria passed
C209,Test Recipient Name 15208,Test Recipient Name 15208,40603,"E-967, TAMAN NURI, DURIAN BURUNG,KUALA TERENGGANU",15208icertrecipient@yopmail.com,148083117,MASTER OF EDUCATION,IJAZAH SARJANA MUDA TEKNOLOGI MAKANAN DENGAN KEPUJIAN (DENGAN CEMERLANG),14/10/2019,14/10/2019,3.93,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,95,All criteria passed
C210,Test Recipient Name 15209,Test Recipient Name 15209,40072,NO 9 LOT 640JALAN MAT RAJI PADANG JAWASHAH ALAM,15209icertrecipient@yopmail.com,142108178,MASTER OF EDUCATION,IJAZAH SARJANA MUDA TEKNOLOGI MAKANAN DENGAN KEPUJIAN (DENGAN CEMERLANG),14/10/2019,14/10/2019,3.69,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,96,All criteria passed
C211,Test Recipient Name 15210,Test Recipient Name 15210,39615,"22,JALAN PERUBATAN 27,TAMAN UNIVERSITI,SKUDAI",15210icertrecipient@yopmail.com,108828229,MASTER OF EDUCATION,IJAZAH SARJANA MUDA TEKNOLOGI MAKANAN DENGAN KEPUJIAN (DENGAN CEMERLANG),14/10/2019,14/10/2019,3.96,2019,1,WARGANEGARA,BUDDHA,PEREMPUAN,CINA,JUL-2015,97,All criteria passed
C212,Test Recipient Name 15211,Test Recipient Name 15211,40807,"4601 KAMPUNG BANGGOL DONAS ,MANIRKUALA TERENGGANU",15211icertrecipient@yopmail.com,1119466540,MASTER OF EDUCATION,IJAZAH SARJANA MUDA TEKNOLOGI MAKANAN DENGAN KEPUJIAN,14/10/2019,14/10/2019,3.31,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,98,Robe return date is null
C213,Test Recipient Name 15212,Test Recipient Name 15212,44217,"PROSES AYAM, KAMPUNG CARUK SIKIN09200 KUPANG, BALINGBALING",15212icertrecipient@yopmail.com,179737420,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.83,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,173,Robe return date is null
C214,Test Recipient Name 15213,Test Recipient Name 15213,44254,LOT 296 KG TELUK BULOHHUTAN MELINTANG,15213icertrecipient@yopmail.com,193547159,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.46,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,174,Robe return date is null
C215,Test Recipient Name 15214,Test Recipient Name 15214,44031,"095, JALAN MASJID AT-TAQWA, TAWAU LAMATAWAU",15214icertrecipient@yopmail.com,142029234,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.39,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,BUGIS,JUL-2016,175,All criteria passed
C216,Test Recipient Name 15215,Test Recipient Name 15215,43333,NO 8 TAMAN JITRA 2JITRA,15215icertrecipient@yopmail.com,174864817,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.11,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,176,All criteria passed
C217,Test Recipient Name 15216,Test Recipient Name 15216,43232,"LOT 3197,JLN KILANG SEMINEKA,KG PADANG LANDAKJERTIH",15216icertrecipient@yopmail.com,139800804,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.3,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,177,Robe return date is null
C218,Test Recipient Name 15217,Test Recipient Name 15217,43630,"73, KAMPUNG MADRASAH, KUALA KEDAHALOR SETAR",15217icertrecipient@yopmail.com,125979608,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.07,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,178,Robe return date is null
C219,Test Recipient Name 15218,Test Recipient Name 15218,43802,"NO 22,JALAN KAMPUNG TOK BALAI,KUAK HULUPENGKALAN HULU",15218icertrecipient@yopmail.com,1112501510,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.02,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,179,Robe return date is null
C220,Test Recipient Name 15219,Test Recipient Name 15219,43703,"PT 70 , KAMPUNG BELUKAR CABANG 3 PENDEKKOTA BHARU",15219icertrecipient@yopmail.com,139734595,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.07,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,180,Robe return date is null
C221,Test Recipient Name 15220,Test Recipient Name 15220,44396,TC 19 KAMPUNG KENANGAWAKAF TAPAI,15220icertrecipient@yopmail.com,199524323,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,181,Robe return date is null
C222,Test Recipient Name 15221,Test Recipient Name 15221,43170,NO 8 RUMAH STAF FELCRA BHD PAYA PUYUKM12 JALAN MARANTEMERLOH,15221icertrecipient@yopmail.com,196857828,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.32,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,182,Robe return date is null
C223,Test Recipient Name 15222,Test Recipient Name 15222,44041,"NO.9,JALAN HANG TUAH,KAMPUNG SUNGAI GATOMLABIS",15222icertrecipient@yopmail.com,177089673,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.97,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,INDONESIA,JUL-2016,183,Robe return date is null
C224,Test Recipient Name 15223,Test Recipient Name 15223,44131,H-16 FELDA KAMPUNG AWAH 28030 TEMERLOHPAHANG DARUL MAKMURTEMERLOH,15223icertrecipient@yopmail.com,179088144,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.95,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,184,Robe return date is null
C225,Test Recipient Name 15224,Test Recipient Name 15224,38334,"LOT 27940 KAMPUNG DUYONG ,JALAN SEBERANG TAKIRKUALA TERENGGANU",15224icertrecipient@yopmail.com,145006616,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.42,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2014,185,Robe return date is null
C226,Test Recipient Name 15225,Test Recipient Name 15225,44091,"3007, LOT PERPINDAHAN, JALAN MAWAR 7,PERMIN JAYA,CHENDERINGKUALA TERENGGANU",15225icertrecipient@yopmail.com,199358733,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.33,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,186,Robe return date is null
C227,Test Recipient Name 15226,Test Recipient Name 15226,43396,"POS 176,KAMPUNG SEMERAH DARATBATU PAHAT",15226icertrecipient@yopmail.com,177102252,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.98,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,187,Robe return date is null
C228,Test Recipient Name 15227,Test Recipient Name 15227,43803,NO.1319/4 JALAN 14/4A SEKSYEN 14PETALING JAYA,15227icertrecipient@yopmail.com,1131764883,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.28,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,188,Robe return date is null
C229,Test Recipient Name 15228,Test Recipient Name 15228,43123,"NO. 152, JALAN 5A/12FASA 2GSERI MANJUNG",15228icertrecipient@yopmail.com,1114206082,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.25,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,189,Robe return date is null
C230,Test Recipient Name 15229,Test Recipient Name 15229,43221,1952 LAHAR YOOITASEK GELUGOR,15229icertrecipient@yopmail.com,134434280,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.11,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,190,Robe return date is null
C231,Test Recipient Name 15230,Test Recipient Name 15230,43768,NO 22 JALAN KIAMBANG1A/2 DESA KIAMBANGSERENDAH,15230icertrecipient@yopmail.com,173485872,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.28,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,191,Robe return date is null
C232,Test Recipient Name 15231,Test Recipient Name 15231,39842,"NO 29, LORONG BALOK PERDANA 5/6, FASA 2,KUANTAN",15231icertrecipient@yopmail.com,178804944,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.83,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,192,Robe return date is null
C233,Test Recipient Name 15232,Test Recipient Name 15232,44071,PT 700 TAMAN AL-RIDHA KG PAUHPASIR MAS,15232icertrecipient@yopmail.com,199679103,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.15,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,193,Robe return date is null
C234,Test Recipient Name 15233,Test Recipient Name 15233,44234,LOT 2106 TMN SRI HAWA KG SRI AMANPASIR PUTEH,15233icertrecipient@yopmail.com,148700749,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.28,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,194,Robe return date is null
C235,Test Recipient Name 15234,Test Recipient Name 15234,43895,"NO 22 , TINGKAT 2 , BLOK 32JALAN CENDANA 6, TAMAN CENDANAPASIR GUDANG",15234icertrecipient@yopmail.com,177568470,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.37,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,195,All criteria passed
C236,Test Recipient Name 15235,Test Recipient Name 15235,43384,"NO. 603 KAMPUNG BELADAU KOLAM, MANIRKUALA TERENGGANU",15235icertrecipient@yopmail.com,139817875,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.98,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,196,Robe return date is null
C237,Test Recipient Name 15236,Test Recipient Name 15236,43784,"NO. 13B , KG BANGGOL SENUMK TOBIARPENDANG",15236icertrecipient@yopmail.com,1139469614,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.48,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,197,Robe return date is null
C238,Test Recipient Name 15237,Test Recipient Name 15237,39732,6880 KAMPUNG ATAS TOLKUALA TERENGGANU,15237icertrecipient@yopmail.com,179193162,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.53,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,198,Robe return date is null
C239,Test Recipient Name 15238,Test Recipient Name 15238,44046,"NO 3,JALAN BALAU, TAMAN CEMPAKA SELATAN,JALAN JONID, 84000 MUAR JOHORMUAR",15238icertrecipient@yopmail.com,176834592,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.04,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2016,199,Robe return date is null
C240,Test Recipient Name 15239,Test Recipient Name 15239,40496,NO 18 LORONG 30BUKIT RANGINKUANTAN,15239icertrecipient@yopmail.com,-,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEWANGAN ISLAM) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.91,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,200,Robe return date is null
